MovieID,ActorID,CharacterID
286,2384,7067
286,2869,183
286,1854,7675
286,2448,14869
287,1783,14067
287,1550,10748
287,4908,15341
287,2644,5107
287,616,15463
287,1242,14387
287,1736,14447
288,975,9475
288,1554,424
288,2392,1821
288,4911,3984
288,4560,7701
288,1031,1860
288,875,14852
288,683,10017
288,4106,4301
288,3945,136
288,4057,7503
288,4137,16250
288,1684,2747
288,1411,12000
288,2990,17151
289,1443,3788
289,1265,11562
289,1354,5922
289,4204,2696
289,4843,10884
289,2357,5892
289,3383,4934
289,2591,11616
289,999,17138
289,3866,9564
289,2658,8324
289,3335,16057
289,72,12433
289,2514,14706
290,3694,16722
290,2100,1977
290,1319,13540
290,1640,10295
290,3238,9935
290,4877,14722
290,4311,15463
290,1127,3842
290,4058,6704
290,3985,14623
290,4220,650
290,20,5336
290,1822,6066
291,3359,5480
291,2185,1784
291,4813,1338
291,4799,7079
291,4417,3426
292,1719,13374
292,2461,5205
292,2731,6645
292,1799,10630
292,633,8797
292,1542,1706
293,617,594
293,2294,1061
293,884,12778
293,3787,4618
293,3138,6253
293,2464,13839
293,614,15920
293,1545,11392
293,1377,14818
293,1630,2066
293,2551,2728
293,1893,15094
293,2687,11480
293,3584,15910
293,875,4294
293,1107,6512
293,4402,8751
293,1338,7583
293,4299,6382
293,1673,15791
294,2132,16905
294,2003,12518
294,3220,534
294,1096,15000
294,85,2819
294,1081,2298
294,3845,3017
294,792,16860
294,2103,6535
294,3145,7682
295,4640,12830
295,4202,13823
295,4946,8610
295,3139,16712
295,1652,1518
295,166,15649
295,3097,2929
296,1505,4452
296,4663,7432
296,707,199
296,1859,6984
296,2930,15278
296,4816,14452
296,1435,7178
296,4232,10237
296,1093,7202
296,4558,6110
296,262,1124
296,3368,17388
296,2437,4037
296,2475,11003
296,3284,13351
297,3468,6535
297,3223,9935
297,1637,3756
297,1872,12292
297,4199,12607
297,3048,5811
297,3216,888
297,14,11906
297,3873,12968
297,4950,14417
298,552,6204
298,4341,16366
298,329,11022
298,2193,11178
298,1017,17560
298,118,458
298,1381,15577
299,22,15757
299,416,17689
300,4237,16891
300,4211,7255
300,1815,2174
300,853,5926
300,2087,10468
300,4015,4665
300,4281,3811
300,593,15387
300,1376,15191
300,1716,9954
300,3994,5579
300,3347,7193
300,2785,14989
300,1062,15095
300,3701,6675
300,1498,7195
300,1611,9577
300,4398,3816
300,716,11986
300,423,16297
301,4567,8863
301,2138,12833
301,1680,13517
301,4731,11820
301,2230,5448
301,2055,272
301,3973,1143
301,3412,15379
301,4389,17889
301,2291,17785
301,3278,7863
301,1804,16720
302,763,12231
302,550,4015
302,1389,6613
302,4488,3584
302,3488,5875
302,2147,12916
302,1977,14956
302,4304,1099
302,3305,14660
302,3170,2242
302,1698,549
302,1574,14908
302,4157,1595
303,2680,2003
303,757,10136
303,229,12948
303,1280,303
303,4984,9535
303,701,15088
303,4583,4802
303,3508,608
303,1330,8444
303,4925,11324
303,2381,11019
303,1111,8902
303,3445,2920
303,984,8179
303,3734,1903
304,197,15262
305,3759,5157
305,749,9507
305,1608,16390
305,1389,12030
305,2134,1091
305,4872,11529
305,4038,4227
305,2561,16544
305,2789,15101
305,739,4856
305,728,16451
305,214,8112
305,2377,1094
305,574,13923
306,4377,9080
306,4663,1881
306,1680,4936
306,2735,2796
306,1994,1103
306,2317,11343
306,830,10204
306,3512,14784
306,4539,7853
306,3163,9250
306,568,11105
306,3699,17146
307,3051,14756
307,3314,17451
307,3504,1925
307,1216,10451
307,161,17901
307,3958,3014
308,747,6526
308,3966,12533
308,1877,13723
308,3652,3800
308,3522,1258
308,4234,15187
308,977,16554
308,4205,15737
308,4422,3214
308,3820,5494
309,3767,10888
309,1041,10938
309,4786,14084
309,3357,17262
309,1271,1984
309,707,10167
310,330,11940
310,1399,4835
310,3830,11398
310,1905,1240
310,2460,8293
310,2921,3523
310,2567,2185
310,4107,2773
310,1249,109
310,650,16573
310,1130,8368
310,1515,8735
310,481,9350
310,4073,8412
310,4427,8763
310,2967,16810
310,710,2585
310,2889,13979
310,4720,14828
311,4559,14745
311,2364,201
311,4154,8597
311,3554,8068
311,1944,162
311,3491,1652
311,2959,9939
311,4462,7988
311,721,1458
311,675,6522
312,348,14737
312,1095,15864
312,792,11157
312,2280,4423
312,3300,5120
312,2337,12358
312,4702,1736
312,3240,12294
312,3114,1989
312,1163,15142
312,4539,7006
312,1059,4340
312,956,12118
312,4368,15531
313,3073,8010
313,3264,14363
313,2792,10669
313,942,1106
313,3528,17974
313,2526,13891
313,4315,13123
313,795,6475
314,2534,6988
314,2762,15796
314,1010,5937
314,652,1105
314,4135,4636
314,4099,10744
314,3942,17781
314,4579,9048
314,1191,11887
314,2548,6133
315,4694,16676
315,1968,11290
315,4073,10498
315,2945,7356
315,2970,7142
315,490,12862
315,1063,7260
315,347,4457
315,3879,1349
315,3360,11235
315,3175,3243
315,2882,2764
315,3611,9123
315,3587,15423
315,3713,15186
315,97,5466
315,1507,9634
315,2829,15586
315,1856,13045
315,3168,17390
315,3728,4202
315,269,9733
315,221,11969
315,2578,11641
315,258,465
315,4527,1145
316,3385,1386
316,2800,4140
316,4099,8277
316,3500,2584
317,1268,17559
317,684,114
317,499,16377
317,4315,4489
317,3775,667
317,758,8915
317,3502,8162
317,2638,9282
317,2968,17142
317,3417,5766
317,1437,3410
317,1284,297
317,2804,3756
317,241,16650
318,2048,5571
318,809,6714
318,743,424
318,1767,17286
318,181,13690
318,2021,11244
318,3670,6696
318,1108,5258
318,1054,17364
318,2869,17352
318,2771,14528
318,1506,12298
318,224,7262
318,804,628
318,3307,16435
318,3256,17958
318,2871,12333
318,3556,4520
319,4515,13132
319,793,3403
319,656,12948
319,2188,15671
319,1683,10449
319,1923,4499
319,1860,535
319,3627,14885
319,1640,7359
319,2915,8877
319,1031,17697
319,2943,15698
319,2281,4153
319,658,448
319,2754,14754
319,1029,8788
320,269,15264
320,84,17387
320,697,13118
320,4518,15740
320,4388,16304
320,599,2569
320,41,8804
320,2729,9810
320,826,13521
320,2147,4177
320,2105,8505
320,3160,7658
320,4526,15105
320,128,5945
320,165,5540
320,909,3768
321,1151,8955
321,2064,11368
321,2683,2391
321,4831,12071
321,1762,5710
321,3508,3836
321,953,7908
321,1387,138
321,1974,2933
321,2376,2774
321,497,16995
321,2596,3989
321,3289,12403
321,501,3230
322,798,3345
322,2532,8660
322,2389,6567
322,1230,9185
322,1343,16765
322,1191,6537
322,2223,4167
322,2950,7991
322,3490,1762
322,4972,6406
322,2285,10470
322,2813,9635
322,3353,17889
323,2479,6940
323,461,1481
323,2568,14085
323,2738,14217
323,3739,16579
323,1480,6233
323,2156,2645
323,164,12942
323,1877,3186
323,2480,15482
323,4496,13055
323,2354,2084
323,3665,11333
323,1251,4267
323,3284,7576
323,3342,4142
323,3838,10637
324,3319,857
324,3679,4094
324,2881,17512
324,315,8142
324,442,7211
324,2758,470
324,1780,5463
325,3205,4425
325,2386,6566
325,947,16551
325,482,16709
325,1906,15012
325,4704,11328
325,3492,8073
325,656,10574
325,3910,10289
325,3215,15450
325,3185,10433
326,1256,3738
326,4385,2831
326,3978,4699
326,960,3802
326,839,15825
326,3359,16107
326,531,14395
326,486,8341
326,1197,4681
326,642,5131
326,956,4304
326,156,10373
326,3953,4929
326,1229,4468
326,1389,1831
326,3253,4284
326,1724,13278
326,1401,2042
327,138,4882
327,2414,557
327,1714,140
327,2494,10137
327,3557,57
327,1484,13729
327,2911,5518
328,3740,15998
328,4128,11454
328,4174,14702
328,4429,17013
328,4612,1796
328,523,14526
328,4734,8142
328,1062,9202
328,4730,2805
328,4505,8301
328,3521,15441
328,562,11746
328,2795,6358
329,875,7003
329,4769,5549
329,1696,16713
329,646,1425
329,3378,13764
329,3027,1816
329,769,16616
329,2116,5049
329,3073,11009
329,44,17290
329,695,14220
329,3055,12236
330,2426,6256
330,1070,17851
330,4268,2715
330,558,7446
330,1151,12697
330,1859,4117
330,3863,12767
330,163,14529
330,3632,10419
330,295,8811
330,1264,12278
330,4793,5296
330,4641,9171
330,1635,15179
330,2682,4361
330,2591,3961
330,2901,8029
331,3569,5363
331,177,2529
331,3209,13632
331,3930,4731
331,4068,14411
331,3057,3494
331,4078,16664
331,3467,16745
331,487,9239
331,2805,14718
331,1162,15348
332,1797,7644
332,3867,9376
332,3068,8276
332,176,656
332,2984,12703
332,3280,6999
332,4481,1064
332,3667,13254
332,3363,3893
332,1338,16918
332,4669,6167
332,686,742
332,2476,2401
332,1511,9570
332,1063,12625
332,2449,4075
332,4509,10565
333,3384,5313
333,3487,546
333,4653,14969
333,901,4110
333,957,10384
333,4091,8154
333,3041,2189
333,2599,9019
333,260,965
333,299,15566
334,4156,8878
334,1931,7187
334,2320,8768
334,820,17101
334,2955,13893
334,2454,13197
334,4681,13468
334,4385,14848
334,2989,9556
334,3447,8742
334,4932,1516
334,4399,1187
334,4396,17229
334,4514,12474
335,1702,14542
335,2620,6620
335,485,12728
335,2817,6556
335,144,2601
335,2777,9587
335,2967,2954
335,3307,10425
335,3567,915
335,1257,10983
335,28,4921
335,3086,6917
335,38,6016
335,3478,2471
336,1769,5126
336,4394,13429
336,1208,14615
336,475,17110
336,4208,5132
336,171,11759
336,3927,3312
336,2101,15585
336,4937,270
337,2980,1277
337,380,991
337,1608,13009
337,4344,6320
337,1761,8603
337,1570,13777
337,1137,7694
337,4093,7522
337,414,6075
337,2151,2104
337,3431,14621
337,3983,17869
337,3743,1218
337,2889,15074
337,99,14197
337,2989,324
337,2220,9217
337,1788,595
337,3164,17485
337,4814,13758
338,2237,12978
338,3011,11168
338,3807,6775
338,2698,8864
338,4804,6588
338,3470,6627
338,1732,9653
338,4311,2634
338,3711,15504
338,3905,10997
338,743,7926
338,277,7207
338,2207,5261
339,3356,13684
339,2674,17489
339,830,4964
339,1722,10717
339,2487,4109
339,725,16528
339,2423,15499
339,1330,17910
339,837,16192
339,2728,833
339,4704,14449
339,3021,2714
339,1288,11430
339,1562,119
339,465,8580
339,196,1522
339,4236,15544
339,519,15389
339,589,1395
340,544,10288
340,4296,15178
340,691,1010
340,1794,16674
340,1004,15668
340,2508,16597
340,679,7124
340,2874,11378
340,1935,2600
340,71,4403
340,3057,9945
340,1023,11589
340,3759,6817
341,4385,8808
341,3326,12671
341,1482,13686
341,2003,12331
341,4017,7186
341,112,16507
341,4430,13604
341,3421,11490
341,1016,7322
341,4089,16041
341,3403,17406
341,100,1546
341,252,17938
341,3872,14884
341,949,14969
341,3777,13762
341,4329,16291
341,4851,13478
341,2499,16515
342,2842,13619
342,785,7988
342,921,2936
342,2807,8788
342,1268,6399
342,1568,5320
342,3309,9987
342,3900,6526
342,1647,8129
342,2999,11908
342,1309,13918
342,2590,3683
342,1361,3073
342,1597,11866
342,2047,10019
343,1453,12857
343,171,1451
343,2577,15421
343,4165,1314
343,1418,15333
343,1449,852
343,800,2124
343,4502,11613
343,3262,3425
343,2233,2159
343,2486,4748
344,2707,13716
344,4247,2120
344,456,16457
344,4398,7361
344,2555,11921
344,1402,15929
344,4494,13575
344,906,6342
344,1560,4020
344,1104,16826
344,3133,9138
345,3348,12093
345,2651,8971
345,4826,11393
345,4474,13121
345,775,698
345,4884,5945
345,1938,15872
345,922,6710
345,4570,9784
345,2735,783
345,1659,17596
345,2664,14495
345,816,16143
345,3189,175
345,274,17230
346,3617,15523
346,4394,7775
346,716,9629
346,3644,15785
346,3962,1905
346,527,9380
346,3871,2156
346,4013,2785
346,3826,12351
346,2197,17191
346,3767,11780
346,734,10033
346,4091,15236
346,331,16158
346,3135,2301
346,4540,17961
346,365,7647
346,4885,8297
346,2892,6790
346,2456,7315
346,3376,12291
346,2814,6297
347,2943,11082
347,4408,5389
347,2623,587
347,2711,3965
347,4180,9521
347,3415,6864
347,3347,9697
347,902,16771
347,2128,5476
348,2196,13833
348,477,12607
348,4849,1596
348,2223,7748
348,915,15262
348,2820,13144
348,4098,13320
349,185,12984
349,1739,10381
349,2721,4627
349,2705,1400
349,3247,3891
349,4542,4491
349,3843,12069
349,1254,14983
349,4434,16490
349,3660,11089
349,3940,5771
349,1080,9942
350,1967,7865
350,4985,11238
350,4607,1409
350,1428,10285
350,2208,15325
350,2779,17664
350,1695,1555
350,2618,15775
350,2283,4397
350,2901,11295
350,3333,6241
351,1942,7437
351,4479,1066
351,76,5616
351,2162,8525
351,4667,3431
351,1053,2722
351,281,1505
351,4428,12895
351,472,15940
351,3009,13905
351,1633,10979
351,2356,10693
351,2491,12552
351,1142,2056
352,749,9344
352,2360,4569
352,2701,17165
352,60,9322
352,3995,8789
352,4675,212
352,4894,13229
352,3600,10496
352,692,5027
352,157,9702
352,1769,11963
352,1216,6927
352,565,5481
352,2680,17627
353,752,7112
353,4255,11486
353,2839,9669
353,1985,3877
353,4724,8214
353,658,1010
353,1120,11814
353,3835,13297
353,401,2571
353,1741,8014
354,1354,3910
354,331,6830
354,1709,5061
354,3199,16910
354,3374,894
354,707,8797
354,4938,15132
354,1439,11999
354,220,5438
354,4049,6968
354,4636,198
355,3413,14194
355,2133,14066
355,2252,13866
355,3223,17952
355,1421,4075
355,3504,5455
355,3770,16856
355,1470,16294
355,3170,10876
355,2685,9867
355,907,17185
355,3764,3174
355,2512,14839
355,599,2169
355,1163,1267
355,900,11502
355,638,14451
355,251,15177
355,472,907
355,118,14988
355,214,1964
356,260,5667
356,3284,5388
356,236,3814
356,1850,11848
356,2685,1509
356,4542,14194
356,1723,15762
356,3831,12298
356,3422,7082
356,1231,7599
356,2243,5929
356,49,17865
356,2303,1782
356,1322,7774
356,846,2475
356,4694,12303
356,1227,1831
356,4938,7577
356,1341,5861
357,2183,14904
357,3326,11940
357,3672,2980
357,2201,17176
357,4848,13828
357,429,13185
357,1571,3039
357,661,5145
357,3724,12746
357,2024,11639
357,1423,8790
357,3432,538
357,4321,6279
357,3840,7213
358,4426,14755
358,3879,16340
358,615,7070
358,4956,5002
358,3003,14496
358,3576,4444
358,687,5006
358,2190,1408
358,1689,7796
358,1218,10677
358,4138,12693
358,3272,7967
358,4895,17470
358,326,6427
358,356,15473
358,2325,2636
358,1730,7578
358,82,8462
359,900,6995
359,4230,12642
359,1298,7878
359,3704,15481
359,698,1926
359,735,13636
359,4165,12162
359,163,6599
359,3827,3649
359,682,3904
359,4691,2397
359,4499,11571
359,1361,11603
359,1901,17804
359,1569,12633
359,639,7212
359,4078,4306
359,1466,2579
359,2554,13379
360,1213,8557
360,2621,9428
360,2362,12364
360,507,3570
360,1765,2017
360,87,203
360,956,4493
360,1434,10963
360,1533,2212
360,1537,14429
360,1789,1058
360,2364,1416
361,4517,16237
361,3878,11410
361,598,14629
361,2235,6411
361,4973,4115
361,1174,379
361,2530,17405
361,2217,5314
361,4328,9947
361,2518,3711
361,4972,7477
361,1966,11041
361,1435,14274
361,4044,4650
362,1886,1467
362,3749,1263
362,3377,750
362,4636,14204
363,4003,5853
363,1199,16215
364,901,7801
364,517,5821
364,3996,14108
364,2652,5180
364,3686,3207
364,2862,7988
364,286,2163
364,4417,3809
364,1389,11528
364,4527,12282
364,571,17602
364,4962,4048
364,1972,12423
364,2720,8311
364,4403,456
365,3457,13775
365,4633,1826
365,3805,900
365,1803,10984
365,988,3805
365,4534,14050
365,503,2782
365,280,3094
365,2155,12146
365,2341,16413
365,3034,1685
365,4745,12851
365,2377,5813
366,2921,15798
366,4136,6490
366,1325,13850
366,2065,15115
366,4726,9829
366,691,14981
366,1553,4627
366,2500,14669
366,4857,6085
367,2332,6664
367,2491,4128
367,4126,4147
367,3655,6365
367,284,9410
367,2235,2406
367,3040,13242
367,4109,6864
368,1516,6364
368,1905,1479
368,358,10885
368,1829,14464
368,1508,16467
368,2881,4112
368,427,4979
368,545,13076
368,4554,3921
368,2201,6760
368,4171,12385
368,4292,6513
368,1882,14067
369,569,6130
369,4063,13074
369,4755,8119
369,4413,9239
369,983,6914
369,2188,12529
369,890,9503
369,2732,1666
369,1280,2410
369,1956,7158
369,1788,4655
369,273,11338
369,3313,11643
369,2801,17402
369,4550,3824
370,859,10055
370,4924,13137
370,1872,2585
370,4641,6878
370,4711,9849
370,3118,10977
370,4006,10990
370,1546,4069
370,2943,15323
370,2656,3777
370,4273,9144
370,2745,17058
370,4700,17087
370,3091,14385
370,3423,9412
370,3521,14885
370,1948,5355
370,525,11298
370,4985,11059
370,2323,8220
371,3932,2729
371,2718,2448
371,1910,9966
371,3287,9725
371,1259,13426
371,4095,16984
371,4236,6863
371,3072,5333
371,655,2659
371,647,11363
371,4350,12326
371,1861,15117
372,2294,16158
372,3807,2331
372,1385,17519
372,3555,456
372,3006,7011
372,3972,10312
372,2132,17418
373,4771,2423
373,1714,10097
373,1280,2248
373,2203,10816
373,2509,13087
374,3519,15202
374,1360,11212
374,113,4539
374,666,6653
374,3725,1617
374,4200,3147
374,1071,7559
374,1968,16643
374,458,17737
374,4930,8019
374,937,1659
375,2933,857
375,2725,15624
375,2129,698
375,4981,8452
375,4388,12795
375,2534,8461
375,4063,14453
375,4355,17624
375,2176,13172
375,137,5783
375,2770,33
376,1380,12668
376,2201,17626
376,4258,10967
376,918,12164
376,200,5590
376,3326,145
376,2607,7415
376,797,13546
376,2475,17139
376,4662,6976
376,3046,10404
376,985,1088
376,1307,8348
377,2610,15734
377,4612,4216
377,2405,10002
377,3359,14280
377,3758,13482
378,1562,5726
378,69,12897
378,4728,3372
378,1201,4989
378,4840,17269
378,355,13472
378,3459,15034
378,4680,6453
378,1886,3620
378,4853,11663
378,2606,11822
378,3715,3507
378,4717,3380
378,3232,16719
378,3788,11672
378,2046,10118
379,3331,15409
379,3337,10720
379,2147,10065
379,500,1103
379,2582,14997
379,1052,9650
379,1180,12942
379,739,901
379,3720,867
379,4430,13445
379,216,16781
379,3015,5355
379,881,13618
379,4288,12752
380,4526,12473
380,947,9310
380,506,10856
380,4763,13318
380,2860,17444
380,1790,825
380,1961,10381
380,3949,9661
380,349,14671
380,2267,8557
380,1472,10325
380,1692,927
380,1454,12752
380,4960,3522
380,4289,17492
380,1581,16082
380,4426,2769
380,3101,11285
381,4229,10836
381,3567,12328
381,4342,9684
382,3646,11091
382,614,13954
382,1088,13246
382,1900,8289
382,2725,3058
382,1373,2112
382,115,1813
382,1069,9792
382,3929,7289
382,3559,7891
382,747,11815
382,1405,6014
382,491,3207
382,935,15351
382,3768,14885
382,2421,16407
383,80,12166
383,4836,2006
383,4931,494
383,614,12618
383,4884,9031
383,1978,17282
383,462,7387
383,3000,7154
384,3388,5884
384,3859,17151
384,367,7310
384,2221,12529
384,780,9706
384,551,17497
384,638,13468
384,319,10678
384,4795,1701
384,1349,8720
384,2364,14061
384,1372,12888
384,4599,13981
384,4578,13255
384,3955,11237
384,2355,16058
384,2990,13573
384,869,10045
384,1955,13188
384,2668,13318
384,4790,17331
384,2983,7205
385,523,16049
385,2725,389
385,206,8020
385,1261,6709
385,2947,15448
385,2546,5244
385,2121,14104
385,3890,9307
385,1895,6947
385,4273,5149
385,3316,5033
385,3060,9454
385,2094,7262
386,2256,1875
386,3407,4191
386,983,757
386,1335,4618
386,4345,10963
386,2906,15375
386,169,7922
386,1318,3865
386,3220,7076
386,3364,12384
387,778,7337
387,1172,6912
387,3521,17509
387,1935,12702
387,2779,6300
387,4853,3893
387,3203,8267
387,4104,2058
387,2500,7318
387,4679,12309
387,1627,97
387,3038,16942
387,363,10355
387,2620,4123
388,1976,505
388,1840,14778
388,4007,16113
388,3054,9181
388,2174,11925
388,4059,5429
389,2147,10772
389,2208,2628
389,2918,5460
389,1545,17706
389,2746,16869
389,2627,2657
389,2478,2294
390,2655,12266
390,106,6638
390,329,10647
390,1261,283
390,1579,16382
390,1086,12712
390,2728,9252
390,1098,4613
390,2077,12966
390,343,3136
390,4133,3000
390,2517,17399
390,983,3626
391,595,6978
391,4095,4964
391,3765,7933
391,3907,15802
391,1949,17307
391,4009,3417
391,4631,15494
391,3756,15942
391,3448,557
391,3452,15351
391,1948,15808
391,2339,11899
392,1643,16660
392,187,10880
392,3217,5992
392,3250,1054
392,4364,1288
392,420,17285
392,1446,9537
392,2136,606
392,3507,4848
392,2579,15221
392,4134,9647
392,1194,16217
392,209,3456
392,1537,2643
393,284,5453
393,989,3759
393,3835,12447
393,3382,4105
393,2504,7490
393,3836,3945
393,3674,10833
393,3012,9874
393,382,10674
393,1977,1263
393,1356,7270
393,4765,5019
393,371,360
393,1944,9679
393,3061,5155
393,1999,1921
394,3,8895
394,2884,4178
394,4970,15593
394,1288,9035
394,1154,13705
394,4314,17756
394,2391,13024
394,1047,9138
394,3704,7621
394,4182,6619
394,1202,10239
394,420,14253
394,4213,12258
394,4337,1623
394,3816,1294
394,316,6670
395,1099,5116
395,2660,17726
395,3832,3908
395,1312,1404
395,4030,16152
395,1515,2968
395,1307,5300
395,2510,12012
395,4204,13468
395,3670,9710
395,236,3147
395,4039,11338
395,2869,6277
395,4126,425
395,3605,3184
395,1108,7289
395,3732,15909
396,2717,10338
396,4582,3059
396,1590,15107
396,3977,5031
396,3221,831
396,2602,3483
396,3647,10561
396,406,9151
396,1831,9474
396,2147,9540
396,2797,15955
397,597,6385
397,4380,16094
397,811,9620
397,3394,14225
397,2817,3591
397,1863,16443
397,3393,16420
398,3137,7494
398,1685,5288
398,427,15996
398,4264,461
398,3558,14522
398,3155,3631
398,3178,7422
398,3839,13912
399,1580,9827
399,2364,7487
399,4084,8435
399,4240,1179
399,4602,11858
399,2711,15419
399,3502,14202
399,1125,8690
399,4890,5084
399,287,12445
399,176,13974
399,3634,8906
399,2286,17467
399,4219,10105
399,1860,14204
399,568,13082
399,692,7553
399,1979,17318
399,1550,15392
399,4331,10614
399,11,4860
399,4120,9597
399,1622,3935
399,213,2195
400,1212,2180
400,3196,13355
400,3306,7142
400,3146,16884
400,4631,15483
400,1071,11615
400,620,8196
400,411,524
400,1460,2507
400,2102,14100
400,4125,2350
400,416,12223
400,4698,1085
400,3114,11913
400,2403,16337
400,4628,11725
400,2814,13743
400,4585,6737
401,3830,5461
401,1187,12997
401,1963,14247
401,4579,617
401,2294,10282
401,4771,12007
401,903,14561
401,2921,999
401,2965,4179
401,2334,8008
401,1361,6328
401,2211,2748
401,1686,14405
401,4338,2137
401,3763,8591
401,2097,1245
402,2500,16362
402,3486,11778
402,2980,6191
402,4775,17500
402,4512,60
402,747,7580
402,4774,13035
402,4202,15933
402,297,17019
402,635,4669
402,496,267
402,2508,7301
402,1345,15981
402,617,3372
402,3927,12448
402,1356,1734
402,3395,441
402,2626,1170
402,2408,12644
403,4458,1361
403,3675,4816
403,4715,1795
403,1159,17491
403,3115,14166
403,2085,15950
403,84,14442
403,4873,11032
403,2129,3319
403,3351,5684
403,1073,10183
404,3724,9263
404,3025,1281
404,3710,1291
404,4969,11208
404,728,2327
404,4639,1970
404,1963,1836
404,884,13522
404,4733,9965
404,3443,8527
405,478,17893
405,472,4760
405,2560,471
405,4345,1036
405,4092,12825
405,3117,15076
405,465,426
405,4454,2637
405,1618,16626
405,514,2129
405,1530,11295
405,2120,12684
405,3793,13447
405,811,995
405,4489,14378
405,2368,17555
406,2756,16502
406,1156,7419
406,4600,15614
406,4307,4079
406,4647,5827
406,4626,5469
406,3871,2436
406,468,7837
406,3694,15978
406,4947,8282
406,1685,9013
406,2432,7381
406,509,2468
406,3036,13775
407,4071,267
407,2918,13182
407,528,5721
407,1534,7722
407,3081,7261
407,3416,3381
407,3921,14182
407,2575,15567
407,4120,15558
407,424,4265
407,3502,3080
407,3300,1962
407,104,9039
407,4578,7327
407,601,6539
408,458,8562
408,572,6986
408,3215,2658
408,3587,3177
408,88,6580
408,145,9414
408,3769,2032
408,1975,16431
408,704,8396
408,3154,8259
408,1411,12169
408,2136,17647
408,1856,8998
408,2947,6805
408,4380,11639
408,2795,553
408,1298,9470
408,3845,4629
408,2641,3555
408,1069,4008
409,3043,11053
409,2285,5927
409,4262,6131
409,3730,10098
410,4356,14474
410,4620,3819
410,1006,8521
410,2531,16207
410,3896,14761
410,1703,14470
410,2476,4964
410,2446,3537
410,546,7977
410,4424,11307
410,4438,9282
410,2314,12170
410,3109,8662
411,1488,2502
411,724,483
411,1689,17713
411,706,16590
411,4016,9280
411,4391,17066
411,1175,14482
411,2437,10
411,4825,14633
411,4328,3333
411,4458,7643
411,4170,15321
411,3027,8775
412,2359,12140
412,1462,10127
412,4050,10038
412,3906,1737
412,3813,6802
412,2476,16460
412,3087,2841
412,1972,6777
412,2422,14107
412,684,12059
412,4995,7181
412,229,15477
412,912,12329
412,4113,11876
413,543,6634
413,1454,8503
413,490,11588
413,1705,718
413,4757,15013
413,2145,15308
413,4092,14871
413,1917,6058
413,1750,3589
413,10,2058
413,19,15119
413,4872,6085
413,1450,3659
413,1022,9906
413,1733,1389
414,3005,1432
414,2945,7496
414,1991,9829
414,1433,13556
414,290,9167
414,573,10531
414,4411,11490
414,1151,3447
414,1234,440
414,1761,8144
414,602,8571
414,4833,16390
414,4021,12021
414,826,16814
414,4948,11006
414,4049,10289
414,2997,2011
414,3692,8834
415,4964,17633
415,1619,3702
415,3526,6263
415,165,16435
415,824,1303
415,881,3551
415,560,2304
415,4887,15601
415,81,6794
415,628,12569
416,4439,15120
416,4557,9795
416,1765,11053
416,2509,6992
416,2800,2984
416,2418,1886
416,2340,14029
416,3949,7935
416,3328,1253
416,4126,7050
417,74,17423
417,3762,9743
417,4033,14573
417,3372,15362
417,4802,7778
417,1931,3732
417,1370,17555
417,4108,13162
417,1821,5193
417,987,8781
417,3562,6722
417,1585,11305
417,1991,16272
417,3484,14231
417,30,5957
417,4226,12024
417,953,10507
417,4507,17371
418,3361,16652
418,3028,458
418,2686,2377
418,2724,8967
418,4940,9784
418,3998,10738
419,709,1321
419,2650,4842
419,4684,14652
419,2299,4394
419,1398,15174
420,4545,2825
420,4419,16838
420,3766,4391
420,4516,16397
420,371,3824
420,2326,7604
420,2112,7714
420,4155,1582
420,2621,15105
420,2368,2074
420,4793,14334
420,96,11897
421,502,14237
421,3508,2079
421,2580,5268
421,3517,823
421,2491,6040
421,4813,4780
421,475,14442
421,4815,3886
421,754,14180
422,225,1985
422,2085,3466
422,2441,10711
422,1284,78
422,4750,4094
422,868,13178
422,434,3606
422,3438,2702
422,1648,10450
422,2353,7611
422,245,14767
422,4774,10987
422,3731,5387
423,3784,7623
423,4603,5422
423,3887,11109
423,3022,1746
423,3489,12181
423,1531,14230
423,3639,4422
423,2076,15340
423,2307,6563
424,4749,12515
424,289,16157
424,3486,12819
424,996,6871
424,2184,4919
424,191,14437
424,4038,3945
424,2221,15699
425,1346,5019
425,4381,16503
425,4256,813
425,2849,7529
425,1780,16780
425,3950,3658
425,4288,8512
425,4582,10768
425,1615,7863
425,4625,1105
425,4969,17281
425,2455,2289
426,3446,5451
426,364,6111
426,3818,4361
426,3203,11282
426,936,14041
426,1665,852
426,255,3676
426,4908,5253
426,1133,4563
426,2831,2566
426,429,17772
426,4091,3870
426,4027,264
426,2184,7934
426,4029,17750
426,2354,14214
426,829,1262
426,4875,6663
426,1363,13183
427,3213,2851
427,2228,3894
427,204,8672
427,3266,4187
427,552,2334
428,318,1517
428,1702,10104
428,2226,17061
428,1198,2171
428,1097,8867
428,3743,3295
428,3237,5727
428,3697,3247
428,2365,2928
428,3056,17141
428,1476,11324
428,4423,12108
428,3513,14093
428,2999,6049
429,4303,16643
429,4304,5122
429,3495,544
429,3237,7655
429,3294,730
429,4208,5624
429,115,16513
429,2108,5744
429,958,885
430,4091,16279
430,939,1082
430,2802,15498
430,905,1199
430,63,14180
430,2199,12715
430,4881,7626
430,2480,3514
430,772,14097
430,4100,11883
430,3356,2626
430,68,11181
430,2240,234
430,4063,9530
430,4334,11826
430,2731,4834
430,2656,6391
430,2795,5846
